epoch,lr,d_loss,g_loss,s_loss,d_loss_real,d_loss_fake,d_loss_cls,d_loss_gp,g_loss_fake,g_loss_cls,g_loss_rec,g_loss_seg_
136.0,1e-05,-807886.0972928163,311792262.9109802,7966.35604207241,-895608.6148127764,-355568.9517188817,114149.61364250218,32914.185546251996,355961.5167892575,127846.29526723921,31123006.71825409,7838.7924451828
137.0,1e-05,505465.1511814445,310435536.4706116,7960.961506173893,-894103.338995114,-351303.0533898622,113826.42414811238,163704.5152443672,351652.00769390166,128627.20913803577,30987687.57249832,7838.163038134575
138.0,1e-05,-818443.3440163247,312111046.6304321,7965.8193638330695,-893323.7151530161,-363829.03988453746,113845.22323038423,32486.41877234738,364180.8254749179,126411.45194214582,31154207.925216675,7837.5400977134705
139.0,1e-05,-815500.5868624598,311140364.58691406,7965.662378927459,-995449.2194801271,-259779.5774679482,113637.53135721448,32609.067933805083,260127.6088335812,129746.34447464347,31067214.71011734,7834.363239109516
140.0,1e-05,-809679.2183042336,312118765.7899475,7973.493503477657,-910421.5637589693,-340999.3528602421,116272.4860262322,32546.92126532714,341423.6041941345,126683.67639233172,31157235.118278503,7830.74338644743
141.0,1e-05,-806292.910787344,310445978.78460693,7944.598444873896,-952710.8888144344,-289187.69465046376,117909.39612674489,31769.62768604736,289594.5691672042,125667.05239120126,30995242.19610977,7829.521161675453
142.0,1e-05,-808002.9512018198,312613039.41189575,7947.3184292478745,-791974.6636189371,-459032.8621728271,116497.01264782992,32650.756216327343,459423.77696955204,128744.91420763731,31194660.418029785,7826.659878194332
143.0,1e-05,-613278.524951918,311369332.8735657,7945.076331056669,-1003495.0396278203,-238757.91617744416,115567.29285561609,51340.71418298705,239076.51108323783,128682.40018300829,31092332.133159637,7825.272617340088
144.0,1e-05,-805769.1440048218,310858443.8497925,7945.7603699714155,-1091284.6409223378,-151081.74670743942,115498.49578563037,32109.87483166398,151452.16330614686,126622.70897957683,31050211.406425476,7825.487673461437
145.0,1e-05,-540348.9490277506,312028863.441803,7977.579308870134,-1044755.8054189533,-206784.4521059394,115783.6652055648,59540.7636190186,207129.87467404455,126548.04965726286,31161694.196861267,7824.357587695122
146.0,1e-05,-762666.7104796469,312100053.5967102,7960.989852764077,-880998.1642322242,-366663.8287972808,116393.80840157233,36860.14764943986,367045.81704336405,127794.30467110872,31152698.32188034,7823.014268577099
147.0,1e-05,-795186.3214774374,309880082.735199,7924.833816785189,-1049663.0842175186,-188744.80661424994,114970.71411403574,32825.085435059445,189120.1762802601,129201.41954097152,30948354.56541443,7821.559284508228
148.0,1e-05,-38012.889096946456,311170041.24468994,7954.461416211918,-1115453.5026583672,-128169.57793524116,114510.05326371368,109110.01466319677,128495.04932045378,130225.86765003204,31083311.78901291,7820.256181359291
149.0,1e-05,-823178.335299788,311251297.14953613,7941.713102503916,-1173061.2486438751,-80818.20753055066,114244.90732076512,31645.621378604552,81226.32630870491,130111.66013720632,31096177.270038605,7818.661986351013
150.0,1e-05,-820610.3641144931,311229434.82421875,7937.856129876277,-1132544.885000512,-119930.26856964827,114756.14237113991,31710.864728060213,120294.90951495618,129107.32765385509,31090186.340755463,7816.930771052837
151.0,4e-05,24198801.482968282,327285539.3718338,8014.7355244499595,14814426.451245695,-15954686.41047901,169641.5821232145,2516941.920932315,15969232.33315739,159597.41252179025,31107766.841178894,7904.120234251022
152.0,4e-05,-107463.04427729797,312514152.5609741,8036.867576326226,-738483.0039354861,-419581.2368669361,138301.02088474788,91230.01873233457,423508.4814839214,131338.2038327505,31188001.936592102,7928.652411699295
153.0,4e-05,-736399.9652764811,310445769.6635742,8031.594900697906,-1318739.9218461365,116775.59271689504,133015.5770352872,33254.87874191368,-114581.0268958509,126968.8823337031,31035423.989257812,7914.210480570793
154.0,4e-05,-697609.989099626,311807064.6602478,8036.739850634396,-1207726.45598384,-17203.235950514674,127669.2514941901,39965.04441528485,18999.21446365863,126610.80520570278,31158233.823596954,7911.646454274654
155.0,4e-05,35524974.25217952,313213374.1757355,8001.6951828589,1729086.872186169,-2820455.3152427077,169037.52639209983,3644730.5224527232,2820484.360882029,156824.99196594476,31015703.154247284,7903.335790574551
156.0,4e-05,-704709.7563940197,312095759.2616272,8036.773407264872,-1124477.26780729,-66397.50985702127,142677.73384143098,34348.72869595728,68473.45113553107,133339.44405478064,31181515.69268799,7878.955017626286
157.0,4e-05,-441795.1155678551,312816826.07577515,7996.941126397026,579316.4073159099,-1757444.2326387316,140318.15652370502,59601.45494263753,1759827.2407206297,134750.6499039677,31084358.876911163,7865.952405333519
158.0,4e-05,-638958.9046053821,312568492.55807495,7985.339437168186,-963758.8415931314,-253133.4720217809,129868.31212587116,44806.50954011738,256627.339557603,128175.92373568106,31210544.710414886,7824.213154911995
159.0,4e-05,-372140.5403344135,313238410.628006,7974.7800559001225,-1034554.7672369182,-178528.0908812359,133507.80005106988,70743.4510971607,180326.15160660632,131794.81406735608,31284814.703674316,7814.272607624531
160.0,4e-05,-771695.3394700948,311113085.981781,7960.94358758927,-1256707.4829610288,35765.96743064001,128454.75483045336,32079.142157656628,-34195.133014939725,128559.91853518784,31094070.977977753,7801.140758633614
161.0,4e-05,-119141.47643087083,315392939.0408325,7925.555607146169,1761428.7192732468,-2961455.699285507,143017.69173977923,93786.78126297776,2962510.4871580675,139313.17519243032,31221332.024166107,7779.531244754791
162.0,4e-05,-786788.330704134,312083175.8383179,7914.721783725208,-1253940.2430132926,21167.47916302085,125088.31848034757,32089.61140735087,-19594.275841653347,127762.59212544188,31189733.5129776,7767.246830105782
163.0,4e-05,-564082.5321712308,311048924.52557373,7896.422474219687,-1201397.2007752508,3353.5059166662395,130586.18781431066,50337.49768708362,-2244.885901540518,129210.37969485078,31084441.25024414,7754.65834993124
164.0,4e-05,-778013.8431372559,310308011.0780945,7916.935515395597,-1276259.9147158787,52842.39982996881,123935.43136907756,32146.824039148345,-51365.55067726225,126973.15289032459,31015501.583869934,7738.755490124226
165.0,4e-05,-770609.7188078351,310149619.70196533,7886.2484995419945,-1192001.9492433146,-27874.978543978184,122951.51198077002,32631.56971380963,29378.798596262932,126404.75014955482,30991661.906002045,7721.714373111725
166.0,4e-05,-797853.1110210754,312303188.34817505,7865.836998805875,-1294030.295205146,56556.66576192528,120642.0659529656,31897.84531721473,-55175.504357565194,127464.10553717613,31215374.613967896,7715.38515496254
167.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
168.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
169.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
170.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
171.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
172.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
173.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
174.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
175.0,4e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
176.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
177.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
178.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
179.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
180.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
181.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
182.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
183.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
184.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
185.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
186.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
187.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
188.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
189.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
190.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
191.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
192.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
193.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
194.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
195.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
196.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
197.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
198.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
199.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
200.0,5e-05,-702221.0028796723,309823219.71513367,7827.3577846223725,-1000153.9240233377,-196741.71664645523,125193.17821879289,36948.14601271994,198817.9557766132,130101.20013616601,30941747.159313202,7682.90220785141
